Objects in View; FPS
0;185,739746
0;189,980972
0;190,229706
0;190,170822
0;196,261475
0;190,061905
0;192,484589
0;190,921417
0;193,285461
0;193,474365
0;184,444702
0;195,426300
0;191,497192
0;192,569305
0;197,969391
0;188,493164
0;195,345642
0;192,233414
0;186,061157
0;195,296997
0;191,692230
