Objects in View; FPS
0;374,515717
0;374,172150
0;371,091278
0;373,171356
0;370,271729
0;375,535797
0;373,609192
0;370,374756
0;374,305603
0;371,892303
0;374,026123
0;377,556458
0;379,742065
0;375,082031
0;372,122162
0;380,678619
0;375,643921
0;372,423859
0;362,914185
0;370,176483
0;371,182098
