Objects in View; FPS
0;10,417850
0;9,522121
0;10,238708
0;9,874893
0;10,570509
0;10,295567
0;9,839189
0;10,508316
0;10,249731
0;9,907897
0;10,477359
0;10,102560
0;9,613194
0;9,679999
0;10,246074
0;9,866740
0;10,478626
0;9,927086
0;10,494222
0;10,164716
0;9,808500
