Objects in View; FPS
0;346,088440
0;345,031647
0;351,737061
0;345,575714
0;344,452972
0;353,775604
0;363,184265
0;347,269531
0;360,864441
0;347,376373
0;359,609467
0;348,155670
0;351,656586
0;362,971863
0;349,465851
0;354,966858
0;349,240906
0;351,998138
0;358,689575
0;347,841980
0;356,899963
