Objects in View; FPS
0;424,615692
0;419,341675
0;418,869415
0;418,868439
0;420,992218
0;419,061127
0;418,260925
0;419,905487
0;418,414520
0;420,792786
0;424,204193
0;418,967438
0;420,302155
0;417,469696
0;417,376709
0;418,277985
0;418,990295
0;420,000488
0;419,340454
0;418,251404
0;419,526001
