Objects in View; FPS
0;52,409443
0;51,724613
0;50,390167
0;50,773376
0;52,354191
0;51,965698
0;50,127060
0;50,181259
0;51,860302
0;51,388123
0;51,405704
0;49,646370
0;50,621601
0;50,847965
0;52,624577
0;51,118572
0;49,765217
0;50,676392
0;52,033943
0;49,733341
0;51,558819
